State,SchoolDistrict,School,Grade,Course,Section,StudentID,StudentStateID,StudentFirstName,StudentLastName,TeacherID,TeacherFirstName,TeacherLastName,TeacherEmail,StudentGender,StudentBirthDate,StudentRace,MealStatus,EnglishProficiency,NativeLanguage,ServiceCode,PrimaryDisabilityType,IEPReading,IEPMath,IEPBehavior,GiftedAndTalented,Section504,Mobility
MN,DistrictName,SchoolName,122,05Course,S118,705910,S705910,Janey,Jones,17318,Jack,White,jack@district.com,F,12/12/2004,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,123,05Course,S119,705911,S705911,Janey,Jones,17319,Jack,White,jack@district.com,F,12/13/2004,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,124,05Course,S120,705912,S705912,Janey,Jones,17320,Jack,White,jack@district.com,F,12/14/2004,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,125,05Course,S121,705913,S705913,Janey,Jones,17321,Jack,White,jack@district.com,F,12/15/2004,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,126,05Course,S122,705914,S705914,Janey,Jones,17322,Jack,White,jack@district.com,F,12/16/2004,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,127,05Course,S123,705915,S705915,Janey,Jones,17323,Jack,White,jack@district.com,F,12/17/2004,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,128,05Course,S124,705916,S705916,Janey,Jones,17324,Jack,White,jack@district.com,F,12/18/2004,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,129,05Course,S125,705917,S705917,Janey,Jones,17325,Jack,White,jack@district.com,F,12/19/2004,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,130,05Course,S126,705918,S705918,Janey,Jones,17326,Jack,White,jack@district.com,F,12/20/2004,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,131,05Course,S127,705919,S705919,Janey,Jones,17327,Jack,White,jack@district.com,F,12/21/2004,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,132,05Course,S128,705920,S705920,Janey,Jones,17328,Jack,White,jack@district.com,F,12/22/2004,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,133,05Course,S129,705921,S705921,Janey,Jones,17329,Jack,White,jack@district.com,F,12/23/2004,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,134,05Course,S130,705922,S705922,Janey,Jones,17330,Jack,White,jack@district.com,F,12/24/2004,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,135,05Course,S131,705923,S705923,Janey,Jones,17331,Jack,White,jack@district.com,F,12/25/2004,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,136,05Course,S132,705924,S705924,Janey,Jones,17332,Jack,White,jack@district.com,F,12/26/2004,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,137,05Course,S133,705925,S705925,Janey,Jones,17333,Jack,White,jack@district.com,F,12/27/2004,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,138,05Course,S134,705926,S705926,Janey,Jones,17334,Jack,White,jack@district.com,F,12/28/2004,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,139,05Course,S135,705927,S705927,Janey,Jones,17335,Jack,White,jack@district.com,F,12/29/2004,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,140,05Course,S136,705928,S705928,Janey,Jones,17336,Jack,White,jack@district.com,F,12/30/2004,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,141,05Course,S137,705929,S705929,Janey,Jones,17337,Jack,White,jack@district.com,F,12/31/2004,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,142,05Course,S138,705930,S705930,Janey,Jones,17338,Jack,White,jack@district.com,F,1/1/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,143,05Course,S139,705931,S705931,Janey,Jones,17339,Jack,White,jack@district.com,F,1/2/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,144,05Course,S140,705932,S705932,Janey,Jones,17340,Jack,White,jack@district.com,F,1/3/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,145,05Course,S141,705933,S705933,Janey,Jones,17341,Jack,White,jack@district.com,F,1/4/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,146,05Course,S142,705934,S705934,Janey,Jones,17342,Jack,White,jack@district.com,F,1/5/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,147,05Course,S143,705935,S705935,Janey,Jones,17343,Jack,White,jack@district.com,F,1/6/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,148,05Course,S144,705936,S705936,Janey,Jones,17344,Jack,White,jack@district.com,F,1/7/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,149,05Course,S145,705937,S705937,Janey,Jones,17345,Jack,White,jack@district.com,F,1/8/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,150,05Course,S146,705938,S705938,Janey,Jones,17346,Jack,White,jack@district.com,F,1/9/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,151,05Course,S147,705939,S705939,Janey,Jones,17347,Jack,White,jack@district.com,F,1/10/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,152,05Course,S148,705940,S705940,Janey,Jones,17348,Jack,White,jack@district.com,F,1/11/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,153,05Course,S149,705941,S705941,Janey,Jones,17349,Jack,White,jack@district.com,F,1/12/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,154,05Course,S150,705942,S705942,Janey,Jones,17350,Jack,White,jack@district.com,F,1/13/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,155,05Course,S151,705943,S705943,Janey,Jones,17351,Jack,White,jack@district.com,F,1/14/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,156,05Course,S152,705944,S705944,Janey,Jones,17352,Jack,White,jack@district.com,F,1/15/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,157,05Course,S153,705945,S705945,Janey,Jones,17353,Jack,White,jack@district.com,F,1/16/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,158,05Course,S154,705946,S705946,Janey,Jones,17354,Jack,White,jack@district.com,F,1/17/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,159,05Course,S155,705947,S705947,Janey,Jones,17355,Jack,White,jack@district.com,F,1/18/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,160,05Course,S156,705948,S705948,Janey,Jones,17356,Jack,White,jack@district.com,F,1/19/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,161,05Course,S157,705949,S705949,Janey,Jones,17357,Jack,White,jack@district.com,F,1/20/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,162,05Course,S158,705950,S705950,Janey,Jones,17358,Jack,White,jack@district.com,F,1/21/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,163,05Course,S159,705951,S705951,Janey,Jones,17359,Jack,White,jack@district.com,F,1/22/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,164,05Course,S160,705952,S705952,Janey,Jones,17360,Jack,White,jack@district.com,F,1/23/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,165,05Course,S161,705953,S705953,Janey,Jones,17361,Jack,White,jack@district.com,F,1/24/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,166,05Course,S162,705954,S705954,Janey,Jones,17362,Jack,White,jack@district.com,F,1/25/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,167,05Course,S163,705955,S705955,Janey,Jones,17363,Jack,White,jack@district.com,F,1/26/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,168,05Course,S164,705956,S705956,Janey,Jones,17364,Jack,White,jack@district.com,F,1/27/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,169,05Course,S165,705957,S705957,Janey,Jones,17365,Jack,White,jack@district.com,F,1/28/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,170,05Course,S166,705958,S705958,Janey,Jones,17366,Jack,White,jack@district.com,F,1/29/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,171,05Course,S167,705959,S705959,Janey,Jones,17367,Jack,White,jack@district.com,F,1/30/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,172,05Course,S168,705960,S705960,Janey,Jones,17368,Jack,White,jack@district.com,F,1/31/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,173,05Course,S169,705961,S705961,Janey,Jones,17369,Jack,White,jack@district.com,F,2/1/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,174,05Course,S170,705962,S705962,Janey,Jones,17370,Jack,White,jack@district.com,F,2/2/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,175,05Course,S171,705963,S705963,Janey,Jones,17371,Jack,White,jack@district.com,F,2/3/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,176,05Course,S172,705964,S705964,Janey,Jones,17372,Jack,White,jack@district.com,F,2/4/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,177,05Course,S173,705965,S705965,Janey,Jones,17373,Jack,White,jack@district.com,F,2/5/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,178,05Course,S174,705966,S705966,Janey,Jones,17374,Jack,White,jack@district.com,F,2/6/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,179,05Course,S175,705967,S705967,Janey,Jones,17375,Jack,White,jack@district.com,F,2/7/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,180,05Course,S176,705968,S705968,Janey,Jones,17376,Jack,White,jack@district.com,F,2/8/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,181,05Course,S177,705969,S705969,Janey,Jones,17377,Jack,White,jack@district.com,F,2/9/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,182,05Course,S178,705970,S705970,Janey,Jones,17378,Jack,White,jack@district.com,F,2/10/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,183,05Course,S179,705971,S705971,Janey,Jones,17379,Jack,White,jack@district.com,F,2/11/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,184,05Course,S180,705972,S705972,Janey,Jones,17380,Jack,White,jack@district.com,F,2/12/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,185,05Course,S181,705973,S705973,Janey,Jones,17381,Jack,White,jack@district.com,F,2/13/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,186,05Course,S182,705974,S705974,Janey,Jones,17382,Jack,White,jack@district.com,F,2/14/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,187,05Course,S183,705975,S705975,Janey,Jones,17383,Jack,White,jack@district.com,F,2/15/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,188,05Course,S184,705976,S705976,Janey,Jones,17384,Jack,White,jack@district.com,F,2/16/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,189,05Course,S185,705977,S705977,Janey,Jones,17385,Jack,White,jack@district.com,F,2/17/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,190,05Course,S186,705978,S705978,Janey,Jones,17386,Jack,White,jack@district.com,F,2/18/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,191,05Course,S187,705979,S705979,Janey,Jones,17387,Jack,White,jack@district.com,F,2/19/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,192,05Course,S188,705980,S705980,Janey,Jones,17388,Jack,White,jack@district.com,F,2/20/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,193,05Course,S189,705981,S705981,Janey,Jones,17389,Jack,White,jack@district.com,F,2/21/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,194,05Course,S190,705982,S705982,Janey,Jones,17390,Jack,White,jack@district.com,F,2/22/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,195,05Course,S191,705983,S705983,Janey,Jones,17391,Jack,White,jack@district.com,F,2/23/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,196,05Course,S192,705984,S705984,Janey,Jones,17392,Jack,White,jack@district.com,F,2/24/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,197,05Course,S193,705985,S705985,Janey,Jones,17393,Jack,White,jack@district.com,F,2/25/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,198,05Course,S194,705986,S705986,Janey,Jones,17394,Jack,White,jack@district.com,F,2/26/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,199,05Course,S195,705987,S705987,Janey,Jones,17395,Jack,White,jack@district.com,F,2/27/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,200,05Course,S196,705988,S705988,Janey,Jones,17396,Jack,White,jack@district.com,F,2/28/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,201,05Course,S197,705989,S705989,Janey,Jones,17397,Jack,White,jack@district.com,F,3/1/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,202,05Course,S198,705990,S705990,Janey,Jones,17398,Jack,White,jack@district.com,F,3/2/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,203,05Course,S199,705991,S705991,Janey,Jones,17399,Jack,White,jack@district.com,F,3/3/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,204,05Course,S200,705992,S705992,Janey,Jones,17400,Jack,White,jack@district.com,F,3/4/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,205,05Course,S201,705993,S705993,Janey,Jones,17401,Jack,White,jack@district.com,F,3/5/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,206,05Course,S202,705994,S705994,Janey,Jones,17402,Jack,White,jack@district.com,F,3/6/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,207,05Course,S203,705995,S705995,Janey,Jones,17403,Jack,White,jack@district.com,F,3/7/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,208,05Course,S204,705996,S705996,Janey,Jones,17404,Jack,White,jack@district.com,F,3/8/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,209,05Course,S205,705997,S705997,Janey,Jones,17405,Jack,White,jack@district.com,F,3/9/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,210,05Course,S206,705998,S705998,Janey,Jones,17406,Jack,White,jack@district.com,F,3/10/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,211,05Course,S207,705999,S705999,Janey,Jones,17407,Jack,White,jack@district.com,F,3/11/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,212,05Course,S208,706000,S706000,Janey,Jones,17408,Jack,White,jack@district.com,F,3/12/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,213,05Course,S209,706001,S706001,Janey,Jones,17409,Jack,White,jack@district.com,F,3/13/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,214,05Course,S210,706002,S706002,Janey,Jones,17410,Jack,White,jack@district.com,F,3/14/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,215,05Course,S211,706003,S706003,Janey,Jones,17411,Jack,White,jack@district.com,F,3/15/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,216,05Course,S212,706004,S706004,Janey,Jones,17412,Jack,White,jack@district.com,F,3/16/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,217,05Course,S213,706005,S706005,Janey,Jones,17413,Jack,White,jack@district.com,F,3/17/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,218,05Course,S214,706006,S706006,Janey,Jones,17414,Jack,White,jack@district.com,F,3/18/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,219,05Course,S215,706007,S706007,Janey,Jones,17415,Jack,White,jack@district.com,F,3/19/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,220,05Course,S216,706008,S706008,Janey,Jones,17416,Jack,White,jack@district.com,F,3/20/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,221,05Course,S217,706009,S706009,Janey,Jones,17417,Jack,White,jack@district.com,F,3/21/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,222,05Course,S218,706010,S706010,Janey,Jones,17418,Jack,White,jack@district.com,F,3/22/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,223,05Course,S219,706011,S706011,Janey,Jones,17419,Jack,White,jack@district.com,F,3/23/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,224,05Course,S220,706012,S706012,Janey,Jones,17420,Jack,White,jack@district.com,F,3/24/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,225,05Course,S221,706013,S706013,Janey,Jones,17421,Jack,White,jack@district.com,F,3/25/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,226,05Course,S222,706014,S706014,Janey,Jones,17422,Jack,White,jack@district.com,F,3/26/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,227,05Course,S223,706015,S706015,Janey,Jones,17423,Jack,White,jack@district.com,F,3/27/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,228,05Course,S224,706016,S706016,Janey,Jones,17424,Jack,White,jack@district.com,F,3/28/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,229,05Course,S225,706017,S706017,Janey,Jones,17425,Jack,White,jack@district.com,F,3/29/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,230,05Course,S226,706018,S706018,Janey,Jones,17426,Jack,White,jack@district.com,F,3/30/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,231,05Course,S227,706019,S706019,Janey,Jones,17427,Jack,White,jack@district.com,F,3/31/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,232,05Course,S228,706020,S706020,Janey,Jones,17428,Jack,White,jack@district.com,F,4/1/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,233,05Course,S229,706021,S706021,Janey,Jones,17429,Jack,White,jack@district.com,F,4/2/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,234,05Course,S230,706022,S706022,Janey,Jones,17430,Jack,White,jack@district.com,F,4/3/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,235,05Course,S231,706023,S706023,Janey,Jones,17431,Jack,White,jack@district.com,F,4/4/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,236,05Course,S232,706024,S706024,Janey,Jones,17432,Jack,White,jack@district.com,F,4/5/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,237,05Course,S233,706025,S706025,Janey,Jones,17433,Jack,White,jack@district.com,F,4/6/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,238,05Course,S234,706026,S706026,Janey,Jones,17434,Jack,White,jack@district.com,F,4/7/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,239,05Course,S235,706027,S706027,Janey,Jones,17435,Jack,White,jack@district.com,F,4/8/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,240,05Course,S236,706028,S706028,Janey,Jones,17436,Jack,White,jack@district.com,F,4/9/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,241,05Course,S237,706029,S706029,Janey,Jones,17437,Jack,White,jack@district.com,F,4/10/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,242,05Course,S238,706030,S706030,Janey,Jones,17438,Jack,White,jack@district.com,F,4/11/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,243,05Course,S239,706031,S706031,Janey,Jones,17439,Jack,White,jack@district.com,F,4/12/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,244,05Course,S240,706032,S706032,Janey,Jones,17440,Jack,White,jack@district.com,F,4/13/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,245,05Course,S241,706033,S706033,Janey,Jones,17441,Jack,White,jack@district.com,F,4/14/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,246,05Course,S242,706034,S706034,Janey,Jones,17442,Jack,White,jack@district.com,F,4/15/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,247,05Course,S243,706035,S706035,Janey,Jones,17443,Jack,White,jack@district.com,F,4/16/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,248,05Course,S244,706036,S706036,Janey,Jones,17444,Jack,White,jack@district.com,F,4/17/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,249,05Course,S245,706037,S706037,Janey,Jones,17445,Jack,White,jack@district.com,F,4/18/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,250,05Course,S246,706038,S706038,Janey,Jones,17446,Jack,White,jack@district.com,F,4/19/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,251,05Course,S247,706039,S706039,Janey,Jones,17447,Jack,White,jack@district.com,F,4/20/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,252,05Course,S248,706040,S706040,Janey,Jones,17448,Jack,White,jack@district.com,F,4/21/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,253,05Course,S249,706041,S706041,Janey,Jones,17449,Jack,White,jack@district.com,F,4/22/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,254,05Course,S250,706042,S706042,Janey,Jones,17450,Jack,White,jack@district.com,F,4/23/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,255,05Course,S251,706043,S706043,Janey,Jones,17451,Jack,White,jack@district.com,F,4/24/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,256,05Course,S252,706044,S706044,Janey,Jones,17452,Jack,White,jack@district.com,F,4/25/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,257,05Course,S253,706045,S706045,Janey,Jones,17453,Jack,White,jack@district.com,F,4/26/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,258,05Course,S254,706046,S706046,Janey,Jones,17454,Jack,White,jack@district.com,F,4/27/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,259,05Course,S255,706047,S706047,Janey,Jones,17455,Jack,White,jack@district.com,F,4/28/2005,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
